super_opeid,name,type,tier,tier_name,state,czname,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top1pc,k_rank,k_median,k_q1,k_q2,k_q3,k_q4,k_q5,k_top1pc,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5
1445,Georgetown University,2,2,Other elite schools (public and private),DC,Washington DC,195100,0.831564753,0.03188619,0.047883362,0.079672672,0.1138293,0.72672844,0.1779272,0.78446192,84400,0.080047123,0.062138651,0.058286183,0.1139925,0.68553549,0.17520817,0.13211398,0.064813375,0.069802053,0.12306794,0.61020273,0.085634448,0.047728147,0.08050584,0.14758833,0.63854331,0.09410692,0.074848965,0.059924707,0.17694512,0.59417433,0.083306894,0.063472055,0.066990234,0.14045221,0.64577866,0.075342491,0.061368477,0.054773912,0.10033465,0.70818043,0.11404573,0.14062582,0.13010122,0.14604186,0.18968391
1602,Georgia College & State University,1,5,Selective public,GA,Milledgeville,95100,0.671297848,0.061524745,0.097447768,0.15489636,0.30235863,0.38377234,0.009464812,0.59656423,40500,0.10456787,0.12302522,0.18365116,0.3425855,0.2461701,0.00874279,0.11045374,0.19930714,0.20798588,0.29703408,0.18521915,0.09903001,0.11045162,0.26355189,0.33695719,0.19000921,0.10902272,0.12073692,0.21562883,0.34310097,0.21151052,0.10092182,0.10961977,0.19037774,0.35581604,0.24326468,0.10610503,0.12547399,0.1412553,0.34068552,0.28648022,0.000408651,0.000144197,0.008907658,0.004369433,0.015641296
9507,Georgia Highlands College,1,9,Two-year (public and private not-for-profit),GA,Rome,76000,0.578947842,0.082583115,0.17090076,0.22560628,0.30416235,0.21674758,0,0.5109877,29900,0.14850087,0.17082031,0.28547877,0.26647791,0.12872218,0.000483721,0.13254985,0.16668071,0.20933588,0.31279883,0.17863466,0.15762798,0.18798649,0.32410076,0.19187459,0.13841011,0.17485511,0.093509935,0.38120392,0.24489073,0.10554027,0.12088881,0.19071503,0.26536313,0.30194759,0.12108538,0.15869847,0.2114141,0.21262804,0.28034696,0.13691236,0,0.000176093,0.000270904,0.000150626,0.00159953
1569,Georgia Institute Of Technology,1,3,Highly selective public,GA,Atlanta,126000,0.762623755,0.032330997,0.069793746,0.1110283,0.20050474,0.58634228,0.032896768,0.78759992,78900,0.07133162,0.050478578,0.058506228,0.12688598,0.69279766,0.068041913,0.11830033,0.098659448,0.03603616,0.17241578,0.5745883,0.076763086,0.049755149,0.10526808,0.12472405,0.64348966,0.087025777,0.059880402,0.05764607,0.12583478,0.669613,0.075422682,0.045267582,0.063053474,0.14495431,0.67130196,0.063724458,0.047909625,0.052786957,0.11865323,0.71692574,0.047745045,0.050277743,0.069792598,0.054728266,0.075496808
1571,Georgia Military College,1,9,Two-year (public and private not-for-profit),GA,Milledgeville,62000,0.505911035,0.16684824,0.20672154,0.23180635,0.24225272,0.15237121,0.002597656,0.50382364,28500,0.14799154,0.21674883,0.24703,0.24314916,0.14508054,0.002317483,0.11738753,0.26845491,0.28491649,0.22001797,0.10922311,0.15194654,0.25011063,0.22292835,0.2535058,0.12150868,0.16948631,0.20245121,0.24610455,0.22445443,0.15750344,0.13627632,0.19352941,0.25787389,0.26870435,0.14361599,0.16206278,0.17353567,0.2224097,0.24223807,0.19975375,0,0.000260944,0.00390321,0.001084122,0.007193747
1562,Georgia Perimeter College,1,9,Two-year (public and private not-for-profit),GA,Atlanta,68800,0.557947937,0.13379997,0.20076725,0.19422719,0.20205633,0.26914924,0.007857751,0.50498176,28500,0.15541841,0.20289616,0.25249049,0.23361757,0.15557735,0.003153947,0.16166706,0.24701732,0.26616645,0.20757377,0.11757547,0.14255637,0.2280152,0.27890718,0.22241388,0.12810738,0.16162089,0.21395448,0.25273159,0.22678623,0.14490679,0.16351859,0.18179744,0.24818738,0.246415,0.16008155,0.15134938,0.17008471,0.22904325,0.25024417,0.1992785,0.002940404,0.001950013,0.00534072,0.003260784,0.002499904
5622,Georgia Piedmont Technical College,1,9,Two-year (public and private not-for-profit),GA,Atlanta,47200,0.430205107,0.22605264,0.26358888,0.21965793,0.19436592,0.096334636,0.001407852,0.44753343,22300,0.16627942,0.27157,0.29569814,0.18942772,0.077024698,0.000198887,0.13342609,0.38107103,0.3011471,0.10755786,0.076797962,0.17993641,0.24175107,0.30746356,0.203449,0.067399926,0.16477758,0.26577932,0.31557396,0.20301723,0.050851926,0.16972058,0.23426799,0.26725924,0.21574181,0.11301038,0.20248461,0.1846766,0.26277852,0.25909567,0.090964615,0.000323416,9.72182E-05,0.00018759,0.000303275,0
1572,Georgia Southern University,1,5,Selective public,GA,Statesboro,88100,0.632503365,0.086741522,0.1332307,0.18108703,0.25031221,0.34862846,0.009138973,0.60933268,40500,0.10096179,0.12098597,0.18996041,0.30783626,0.2802555,0.007508483,0.11532848,0.16580117,0.23692268,0.2879186,0.19402909,0.10482201,0.1561176,0.21507333,0.30865929,0.21532781,0.086832292,0.12342046,0.2149076,0.30006179,0.27477789,0.1041129,0.11246172,0.17911021,0.32442808,0.27988711,0.10098881,0.10126563,0.16351092,0.30460298,0.32963166,0.00284852,0.001989518,0.003692801,0.008958453,0.011717932
1573,Georgia Southwestern State University,1,5,Selective public,GA,Americus,73400,0.561155016,0.12420161,0.18023516,0.21088591,0.2711089,0.21356851,0.001631555,0.57804483,37400,0.10403144,0.1292174,0.23821937,0.33056024,0.19797166,0.004202492,0.06045546,0.11829244,0.34581882,0.32277685,0.15265645,0.15318207,0.17273134,0.23453604,0.27536178,0.16418876,0.13517189,0.12812546,0.25688335,0.3451784,0.1346409,0.090932503,0.11031124,0.20633693,0.37637275,0.21604656,0.073772661,0.1239266,0.20079553,0.30907974,0.29242542,0.000381451,0.006753006,0,0.00035679,0.013303724
1574,Georgia State University,1,5,Selective public,GA,Atlanta,82200,0.612789696,0.093061909,0.15606478,0.19085567,0.23306328,0.32695433,0.010490732,0.59146136,38900,0.12405466,0.14117122,0.18173781,0.26748887,0.28554741,0.009603889,0.12965591,0.16756375,0.21645893,0.26297659,0.22334485,0.11485557,0.15578644,0.19292545,0.26875922,0.26767328,0.12002388,0.15253766,0.19142136,0.25642711,0.27959001,0.12274715,0.1266716,0.17728372,0.28199351,0.29130399,0.13013633,0.13038354,0.16403726,0.26428464,0.3111583,0.004464064,0.00715872,0.00667474,0.008470474,0.014751792
2608,Georgian Court University,2,6,Selective private,NJ,Toms River,83300,0.609470495,0.093659356,0.14660545,0.18060659,0.26798058,0.31114793,0.01305658,0.59551227,41000,0.12750183,0.12013314,0.17444329,0.31169376,0.26622793,0.000465938,0.11841342,0.12325412,0.33439639,0.19928683,0.22464931,0.080211885,0.11326464,0.21093017,0.29154724,0.30404609,0.12383383,0.11285764,0.12463535,0.39237764,0.24629557,0.13212435,0.083615132,0.15877393,0.36566079,0.25982586,0.15066738,0.15810472,0.15151036,0.26170927,0.27800834,0,0,0,0.000179928,0.001342514
8660,Germanna Community College,1,9,Two-year (public and private not-for-profit),VA,Charlottesville,84600,0.621441957,0.07303568,0.12560235,0.19638339,0.34086159,0.26411706,0.001622384,0.53999937,33100,0.14469594,0.17599842,0.21765415,0.24537225,0.2162793,0.001620444,0.1914424,0.19098219,0.24483725,0.23750018,0.13523801,0.13869852,0.18080704,0.24848484,0.26299426,0.16901535,0.14021109,0.22904797,0.22081243,0.22896747,0.18096104,0.13826063,0.16617291,0.20957881,0.25096586,0.23502176,0.14626119,0.14280389,0.20354894,0.24414757,0.2632384,0.00695821,0.00358331,0.000600244,5.90197E-05,0.001984646
3268,Gettysburg College,2,4,Highly selective private,PA,Harrisburg,138500,0.795637896,0.018628128,0.051101472,0.11865012,0.19361117,0.61800915,0.10693479,0.71904391,58800,0.087448299,0.068894476,0.1105925,0.2040804,0.52898437,0.055665385,0.072111867,0.086072899,0.11677132,0.2870039,0.43804008,0.13568299,0.072589807,0.14079024,0.18668097,0.46425599,0.083063051,0.073714659,0.15218149,0.25316641,0.43787438,0.092119016,0.097774729,0.10542805,0.25280514,0.45187306,0.083300836,0.058098037,0.10154264,0.17833109,0.57872742,0.066633612,0.038450636,0.049098458,0.035297278,0.06439995
23385,Glendale Career College,3,12,Less than two-year schools of any type,CA,Los Angeles,33200,0.295687583,0.38327798,0.29240406,0.18592729,0.075520687,0.06287007,0.001643818,0.45754644,17900,0.18959084,0.26840314,0.25190389,0.18389931,0.10620286,0.000467356,0.18678831,0.30272928,0.24766102,0.17930721,0.083514147,0.21421918,0.21090686,0.30679792,0.20085499,0.067221023,0.16595797,0.31224009,0.24522659,0.20961693,0.066958368,0.21854669,0.24307157,0.23179367,0.090142034,0.21644606,0.12723897,0.22733842,0.066365257,0.1696019,0.40945548,0.000871193,0,0.000618512,0.000244289,0
1203,Glendale Community College,1,9,Two-year (public and private not-for-profit),CA,Los Angeles,40100,0.401219892,0.32359213,0.22000571,0.1765355,0.14426948,0.13559717,0.003114917,0.52627963,30500,0.18260965,0.17550085,0.19310141,0.2154967,0.23329139,0.006091669,0.1816356,0.18200737,0.21047123,0.20702602,0.21885973,0.16473192,0.18192497,0.2116203,0.23001349,0.21170932,0.1759371,0.16522121,0.18094519,0.2342274,0.24366906,0.18970029,0.16699952,0.1810104,0.2201466,0.24214317,0.21508346,0.1719787,0.1502935,0.18282491,0.27981949,0.005674633,0.00423923,0.006625854,0.006542785,0.008917035
3813,Glenville State College,1,5,Selective public,WV,Summersville,55900,0.46544074,0.17755176,0.22199185,0.27759323,0.2515066,0.07135658,0.001065808,0.53098613,34300,0.17021717,0.18134569,0.20084342,0.24305525,0.20453846,0.011710825,0.23812322,0.26142168,0.26394719,0.15872245,0.077785507,0.15589887,0.19680467,0.19966391,0.24074018,0.20689234,0.15302083,0.19204538,0.19216448,0.23536159,0.22740774,0.17619497,0.12172021,0.18822901,0.28077447,0.2330813,0.091623835,0.10253918,0.12572046,0.35708025,0.32303628,0,0.010626381,0.008247895,0.014209203,0.048889488
4642,Globe University,3,10,Four-year for-profit,MN,Minneapolis,72300,0.552584331,0.09056478,0.17023535,0.23853774,0.3345947,0.16606742,0.002412389,0.51084119,28700,0.11671393,0.22119462,0.29920715,0.22221547,0.14066881,0.002419296,0.1332137,0.30498874,0.34325778,0.13216954,0.08637023,0.13238832,0.28268433,0.27731052,0.22398277,0.083634101,0.15777163,0.22661079,0.31843114,0.20868883,0.088497557,0.094823509,0.20096356,0.27017534,0.24892339,0.1851142,0.076778196,0.14544666,0.32851079,0.23512845,0.21413587,0.000296376,0,0,0.007150308,0
2264,Gogebic Community College,1,9,Two-year (public and private not-for-profit),MI,Ironwood,62200,0.49593844,0.13049451,0.18710655,0.33022255,0.24419478,0.10798152,0.005105339,0.51795554,24700,0.11697499,0.23679511,0.28822029,0.21372761,0.14428189,0.003223639,0.22328652,0.19977762,0.34485081,0.16629739,0.065787688,0.12887049,0.23164167,0.26880741,0.24728876,0.1233916,0.10256439,0.2511799,0.22983411,0.25154576,0.16487585,0.069597907,0.24976702,0.3579888,0.18151724,0.14112903,0.11909714,0.21713419,0.27419621,0.17008212,0.21949032,0.000834371,0.000576712,0.007014123,0.001352552,0.003337088
1429,Goldey-Beacom College,2,6,Selective private,DE,Wilmington,80300,0.632291277,0.088888004,0.14502317,0.16569896,0.26100057,0.33938932,0.015572417,0.64500237,44800,0.066929325,0.10263735,0.17279008,0.30215251,0.35549074,0.010147331,0.04866508,0.025078226,0.28466994,0.55010456,0.09148214,0.065269612,0.070827566,0.24319364,0.26065698,0.3600522,0.13970427,0.096820556,0.130265,0.24824029,0.38496992,0.038566645,0.1381478,0.19232392,0.30452374,0.32643789,0.058703125,0.11207436,0.11914398,0.27944162,0.43063691,0,0,0.022898808,0.002115198,0.01709233
3778,Gonzaga University,2,4,Highly selective private,WA,Spokane,121100,0.761233553,0.02698392,0.067326613,0.12614593,0.2291756,0.55036795,0.048732743,0.69809091,54900,0.091422677,0.086973697,0.12037431,0.20605166,0.49517766,0.033150863,0.1691182,0.10332835,0.18405268,0.2462218,0.29727906,0.13674107,0.12325833,0.13129112,0.25293249,0.35577697,0.097828478,0.0673972,0.13156673,0.21486917,0.4883385,0.082063749,0.096360326,0.11402578,0.21863776,0.48891237,0.08449842,0.082311489,0.115995,0.19108532,0.52610976,0,0.014755735,0.030772317,0.028173057,0.039644439
2153,Gordon College,2,6,Selective private,MA,Boston,95900,0.693102514,0.045012005,0.087514594,0.19676216,0.2678729,0.40283841,0.019517448,0.56443638,37300,0.16449158,0.15658712,0.15150066,0.23103297,0.29638773,0.017263604,0.32754868,0.26239783,0.12102962,0.15663911,0.13238475,0.15574476,0.18202196,0.14607896,0.27585602,0.24029826,0.15439041,0.16544379,0.17439283,0.24972837,0.2560446,0.151026,0.16194282,0.1339736,0.22971058,0.32334706,0.16206016,0.13135123,0.15655664,0.22135568,0.32867625,0,0,0.011857953,0.015362382,0.026847595
1575,Gordon State College,1,7,Nonselective four-year public,GA,Griffin,74100,0.578817039,0.087740406,0.17587569,0.2232098,0.2869691,0.22620495,0.003610521,0.50383353,29000,0.14198039,0.20304848,0.27213553,0.24348693,0.13934861,0.001749825,0.11968428,0.26972258,0.31230804,0.1867715,0.11151362,0.15289333,0.22183749,0.31886834,0.18657671,0.11982413,0.1338477,0.21826021,0.27142638,0.24676482,0.12970091,0.13555329,0.17839232,0.26654077,0.27208394,0.14742966,0.15832238,0.17884752,0.2280158,0.27022046,0.16459385,0,0,0.001911845,0.001676217,0.003722555
1799,Goshen College,2,6,Selective private,IN,Concord,86900,0.652461384,0.04634095,0.1062827,0.21940282,0.32185414,0.30611932,0.015715312,0.5892545,37400,0.10810608,0.16439921,0.2055012,0.27292424,0.2490692,0.008290675,0.19854321,0.20361616,0.078900568,0.28473565,0.23420441,0.1453582,0.18065272,0.21957248,0.2188551,0.23556149,0.12917401,0.1475562,0.27424636,0.26035956,0.18866383,0.095184505,0.15802976,0.1667906,0.29602703,0.28396809,0.079967707,0.17158799,0.21120989,0.27462393,0.26261047,0.003042124,0.000446977,0.017759377,0.000982599,0.012705772
2073,Goucher College,2,6,Selective private,MD,Baltimore,106300,0.713402793,0.06165674,0.087811992,0.14445752,0.21879521,0.48727846,0.049457658,0.61323822,41800,0.11047113,0.14310697,0.15171704,0.26167354,0.3330313,0.012210345,0.111132,0.11504158,0.1353022,0.28507483,0.3534494,0.10999712,0.10454542,0.18613826,0.21371213,0.38560709,0.084664173,0.19927843,0.15878743,0.25942478,0.29784524,0.097134203,0.13353057,0.15445879,0.30795115,0.30692533,0.12411209,0.1412548,0.14426388,0.24724296,0.34312636,0.020325426,0.016299961,0.008334377,0.010949132,0.012161902
1800,Grace College And Theological Seminary,2,6,Selective private,IN,Wayne,73100,0.583996843,0.06753169,0.1560111,0.28825811,0.28637457,0.20182452,0.002054116,0.50491297,30800,0.20113969,0.16126277,0.20148194,0.25484008,0.18127555,0.00664949,0.32466862,0.12668511,0.17770548,0.12926544,0.24167542,0.22031687,0.22038937,0.21458317,0.24983218,0.094878413,0.19049901,0.16184928,0.18378657,0.24194711,0.221918,0.20282187,0.13763219,0.19573128,0.30472496,0.15908973,0.15779288,0.15981998,0.2327438,0.24836066,0.20128267,0.002089605,0.009670861,0.009969525,0,0.010532998
1866,Graceland University,2,6,Selective private,IA,Creston,77200,0.582339923,0.10816111,0.13026164,0.25433239,0.24488899,0.2623558,0.000505221,0.60096395,39300,0.096121199,0.1347658,0.21078387,0.31140003,0.24692906,0.005575302,0.16146038,0.11911342,0.24097927,0.28602731,0.19241962,0.085314177,0.16327678,0.14875077,0.35438386,0.24827442,0.11781577,0.10150357,0.1997969,0.31125259,0.26963121,0.10835684,0.14388761,0.27816072,0.27528888,0.19430603,0.042097531,0.15079343,0.17689505,0.33436868,0.29584536,0.0009233,0.000411585,0.000928299,0.000727152,0.019087266
2006,Grambling State University,1,5,Selective public,LA,Ruston,34300,0.357170331,0.34357506,0.29734102,0.16166984,0.11868451,0.078729615,0,0.5399332,30500,0.087701499,0.21324354,0.27592039,0.25428414,0.16885045,0.002166777,0.090531819,0.23788346,0.31876546,0.21844329,0.13437594,0.094081171,0.21244095,0.29629591,0.24576271,0.15141933,0.081838548,0.20658423,0.2392661,0.2743547,0.1979564,0.093726858,0.17647083,0.20554046,0.29647455,0.22778732,0.054211933,0.17785586,0.19335838,0.33805987,0.236514,0.002335916,0.002637956,0.002932268,0.000891295,0
1074,Grand Canyon University,3,10,Four-year for-profit,AZ,Phoenix,90000,0.650454793,0.060822114,0.11891363,0.20013575,0.26933384,0.35079467,0.014545845,0.58276242,36900,0.12157542,0.14782469,0.17955279,0.30732477,0.24372229,0.00874316,0.23761883,0.095654555,0.19085859,0.33375388,0.14211413,0.17020145,0.097639941,0.24369434,0.31654918,0.17191505,0.13063553,0.11592774,0.23143595,0.30467114,0.21732967,0.1396752,0.1614587,0.15021412,0.30125177,0.24740025,0.065906294,0.1816119,0.14877488,0.30579224,0.29791468,0.000132945,0,0,0.010765016,0.01663563
2267,Grand Rapids Community College,1,9,Two-year (public and private not-for-profit),MI,Grand Rapids,83400,0.610898327,0.071229242,0.13193375,0.20749478,0.34187618,0.24746607,0.005192093,0.52704036,30700,0.12558211,0.18682455,0.2582604,0.26781356,0.16151941,0.003028404,0.15131834,0.26205096,0.28048986,0.22064139,0.085499428,0.14838727,0.22497672,0.27666607,0.23359504,0.11637481,0.13888204,0.19944537,0.28283551,0.23190543,0.14693165,0.12157026,0.16797067,0.25131157,0.29052004,0.16862743,0.10040674,0.16029584,0.23104329,0.29837352,0.20988064,0.001248631,0.004601408,0.0022562,0.002597232,0.003945198
2268,Grand Valley State University,1,5,Selective public,MI,Grand Rapids,96400,0.688965975,0.033914097,0.080890924,0.17999315,0.3326261,0.37257573,0.007520849,0.61749804,41300,0.09331356,0.12125005,0.18715215,0.30378273,0.29450148,0.01095642,0.082571998,0.15014671,0.2659485,0.26820332,0.23312944,0.074538589,0.14649959,0.21035106,0.3313486,0.23726217,0.10495535,0.13887295,0.20108192,0.29295486,0.26213494,0.095217742,0.1082494,0.19432466,0.32124358,0.28096461,0.091043398,0.11623064,0.16180989,0.29067892,0.34023714,0.010324805,0.012225229,0.008126501,0.006943301,0.015688395
1867,Grand View University,2,6,Selective private,IA,Des Moines,71800,0.569282078,0.078206643,0.19584495,0.23835677,0.30238351,0.18520811,0.00610063,0.59482169,38900,0.080774717,0.15002352,0.20517316,0.33319122,0.23083735,0.002189777,0.096264891,0.17917769,0.21225721,0.31986651,0.1924337,0.063238479,0.19793399,0.24851768,0.19985594,0.29045388,0.066977091,0.11257491,0.23404658,0.36796406,0.21843734,0.10276836,0.14418444,0.20454621,0.35220927,0.19629169,0.074625939,0.14477916,0.12021241,0.4040091,0.25637335,0,0.000279114,0.008813428,0,0.000185595
3779,Grays Harbor College,1,9,Two-year (public and private not-for-profit),WA,Longview,58600,0.482708928,0.17846781,0.18915057,0.26214087,0.26412264,0.10611808,1.80706E-05,0.50651133,28400,0.16962284,0.19456407,0.23402669,0.22878526,0.17300111,0.00278671,0.26077777,0.28433657,0.14441997,0.19966532,0.1108004,0.17684451,0.18014941,0.27486563,0.24338076,0.1247597,0.12997603,0.22713585,0.30021977,0.18020874,0.16245955,0.17129187,0.1458386,0.23290646,0.270145,0.17981808,0.097232074,0.11009352,0.15120561,0.26879796,0.3726708,0.006442745,0,0,0.004289693,0.004748322
3570,Grayson  County College,1,9,Two-year (public and private not-for-profit),TX,Sherman,66900,0.530008176,0.14582406,0.17524236,0.24809267,0.26088896,0.16995189,0.005584864,0.52027488,31200,0.16620854,0.16561633,0.24093911,0.24559355,0.18164241,0.008231876,0.22907016,0.20832327,0.25809532,0.18287225,0.12163906,0.17534637,0.18498135,0.26133212,0.23378192,0.14455818,0.14845735,0.17971037,0.2397972,0.27283973,0.15919536,0.12420732,0.13065946,0.25518635,0.24944633,0.24050052,0.19323702,0.14209189,0.18498702,0.26590195,0.21378212,0.008377382,0.007572089,0.004941645,0.012488308,0.007056434
6977,Great Basin College,1,7,Nonselective four-year public,NV,Elko,77300,0.563019565,0.11967289,0.13938655,0.19754833,0.37158293,0.1718092,0.002944063,0.51834023,28800,0.18249702,0.21979779,0.1714374,0.1654243,0.2608434,0.0025265,0.30162874,0.28049016,0.16205357,0.074423105,0.18140443,0.1941407,0.25309658,0.1995589,0.14258286,0.21062095,0.16181599,0.2243029,0.18574952,0.21058485,0.21754676,0.16638075,0.182092,0.16966145,0.17786053,0.30400527,0.14870515,0.22687684,0.14254381,0.16851906,0.31335521,0,0.009202793,0.000110355,0.00032118,0.006417633
9314,Great Falls College Montana State University,1,9,Two-year (public and private not-for-profit),MT,Great Falls,54300,0.446448804,0.21464956,0.20850509,0.30290788,0.19156154,0.082375906,0.003764309,0.46692988,24200,0.18849561,0.22249977,0.26556978,0.21622466,0.10721011,0.001382558,0.22077766,0.27586904,0.2171672,0.22164118,0.064544916,0.23604386,0.18473196,0.23409204,0.24454863,0.10058359,0.15579262,0.23107269,0.28539795,0.19849993,0.12923673,0.1619,0.20919771,0.33691633,0.1677921,0.12419381,0.16612631,0.17843923,0.23254453,0.30822289,0.11466707,0,7.32586E-05,0,0.007137569,0
3687,Green Mountain College,2,6,Selective private,VT,Burlington,93200,0.647680868,0.085614152,0.13174905,0.16499168,0.26036537,0.35727978,0.021846453,0.53338164,31200,0.13212293,0.1759443,0.25873134,0.2624402,0.17076126,0.002382592,0.14757985,0.25935403,0.31514966,0.094651714,0.18326478,0.18436866,0.14602971,0.26203638,0.21285586,0.19470945,0.091394223,0.14758037,0.28437898,0.33392581,0.14272055,0.16567448,0.15263751,0.25512177,0.26188132,0.16468498,0.1035111,0.19707134,0.23477957,0.28832677,0.17631125,0.002342869,0.001485063,0.001509786,0,0.00486244
3780,Green River Community College,1,9,Two-year (public and private not-for-profit),WA,Seattle,90200,0.647706551,0.061002646,0.10185105,0.18798324,0.33650726,0.31265587,0.005875266,0.55719364,35900,0.15741369,0.1607634,0.17682742,0.24831513,0.25668043,0.00459789,0.17701821,0.2115404,0.18657479,0.22470173,0.20016491,0.17462367,0.17207731,0.18817684,0.2458767,0.21924558,0.15876858,0.15521027,0.17711143,0.262898,0.24601172,0.16378219,0.16481137,0.17714381,0.25091118,0.24335141,0.14031331,0.14615262,0.17071708,0.24215464,0.30066234,0.004738234,0,0.004030839,0.005689266,0.005234623
2169,Greenfield Community College,1,9,Two-year (public and private not-for-profit),MA,Springfield,69100,0.54122623,0.12194675,0.18267559,0.25795612,0.26884842,0.16857314,0.002846634,0.49292886,26800,0.15262596,0.23499338,0.23551439,0.22494279,0.15192354,0.000624945,0.308792,0.25907296,0.154632,0.20771655,0.069786504,0.18208824,0.24806508,0.22526893,0.21672775,0.12785007,0.11834573,0.26411107,0.24871369,0.20135272,0.16747674,0.099723563,0.2295762,0.25945804,0.23510723,0.176135,0.14455543,0.16749141,0.24674322,0.26619419,0.17501576,0,9.46941E-05,0.000293067,0.000323131,0.002640843
2930,Greensboro College,2,6,Selective private,NC,Greensboro,95400,0.674879995,0.055818897,0.10566832,0.17298633,0.28990451,0.37562186,0.022706317,0.58251971,37200,0.11442451,0.11010753,0.2321469,0.34072751,0.20259346,0.005358676,0.21078883,0.053137358,0.33063045,0.29983702,0.10560632,0.14119558,0.12475213,0.25273043,0.3625789,0.11874301,0.095083714,0.093811631,0.17931791,0.41110423,0.22068243,0.090091512,0.13664618,0.2409112,0.32981202,0.20253903,0.12026055,0.10147607,0.22928669,0.31667066,0.23230608,0,0.000431637,0,0,0.014144717
1684,Greenville College,2,6,Selective private,IL,Edwardsville,80000,0.608981074,0.058752801,0.13540208,0.2471402,0.3246237,0.23408133,0.005070679,0.57417804,33800,0.10734497,0.17905658,0.21306559,0.24782968,0.25270328,0.005402975,0.19080007,0.24518508,0.1542121,0.1602339,0.24956878,0.10223133,0.14837542,0.22129254,0.18842231,0.33967847,0.12641124,0.17265509,0.24941997,0.29505938,0.15645431,0.090152547,0.1904919,0.19479337,0.25314409,0.27141806,0.093068697,0.1711061,0.21003594,0.24694456,0.27884477,0.001467246,0,0.007224882,0.004035383,0.009489139
3991,Greenville Technical College,1,9,Two-year (public and private not-for-profit),SC,Greenville,64600,0.520746101,0.14796117,0.20004231,0.22753048,0.25973937,0.16472667,0.002583869,0.48443365,26800,0.16349833,0.21499205,0.27084994,0.23031139,0.1203483,0.000863176,0.20505953,0.28758717,0.24955167,0.17521222,0.082589388,0.16354667,0.24177723,0.28651935,0.20840669,0.099750064,0.15380952,0.22275029,0.27152964,0.23517136,0.11673918,0.15128855,0.17953131,0.27574915,0.26047567,0.13295528,0.15874337,0.16245578,0.26228791,0.25212786,0.16438505,0,0.000829167,0.000722164,0.000798584,0.001976423
1868,Grinnell College,2,4,Highly selective private,IA,Marshalltown,126400,0.764230049,0.035332449,0.059681505,0.11507009,0.20103362,0.58888239,0.040381648,0.6582756,47300,0.090398118,0.11286982,0.14293915,0.26010314,0.39368981,0.033657759,0.16182911,0.10729115,0.12848422,0.19051103,0.41188455,0.090067349,0.12389924,0.14828922,0.2507166,0.38702765,0.079316601,0.1396993,0.12164995,0.32395697,0.33537713,0.079245351,0.11087461,0.16564107,0.27490851,0.36933041,0.092118561,0.10752527,0.1396742,0.24769829,0.41298369,0.093827501,0.020130845,0.036279503,0.014488125,0.037450399
203,Grossmont-Cuyamaca Community College District,1,9,Two-year (public and private not-for-profit),CA,San Diego,77400,0.583346918,0.11397042,0.15377186,0.2015022,0.2668319,0.26392362,0.007171635,0.5324139,31700,0.17242672,0.17578755,0.19750497,0.21600598,0.23827478,0.004687444,0.20069656,0.22470517,0.19997054,0.21066083,0.16396694,0.19152445,0.20106924,0.19607174,0.20267393,0.20866071,0.18190964,0.17750527,0.20785207,0.22162683,0.21110623,0.16097237,0.15662763,0.20212597,0.23040283,0.24987116,0.15343234,0.15799296,0.18470354,0.20723501,0.29663616,0.004297038,0.001875766,0.001680185,0.004032835,0.00945205
